# library: decimal-scaled
# key: method	width	scale	rounding	result
# result columns: kind(executed|na)	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
# max_digits = exact decimal-digit length of the worst error magnitude (what the fidelity grade scores); max_lsbe is its bit-width.
# reach_scale = the depth (fractional digits) this library was actually graded at — its own last representable digit; equals `scale` for arbitrary-precision peers and decimal-scaled, equals the library's cap for a fixed-precision peer running on a deeper cell. The lsbe/ulp/digits in this row measure correctness at THAT depth (grade-at-own-last-digit), and the gap `scale - reach_scale` is the shallower-reach metric.
# source: benches/lib_cmp_precision.rs (regenerate with `cargo bench --bench lib_cmp_precision --features wide,x-wide,xx-wide,macros`)
method	width	scale	rounding	kind	max_lsbe	max_ulp	scored	correctly_rounded	max_digits	reach_scale
log10	D57	56	HalfToEven	executed	0	0	32	32	0	56
log10	D76	0	HalfToEven	executed	0	0	69	69	0	0
log10	D76	19	HalfToEven	executed	0	0	84	84	0	19
log10	D76	38	HalfToEven	executed	0	0	80	80	0	38
log10	D76	57	HalfToEven	executed	0	0	61	61	0	57
log10	D76	75	HalfToEven	executed	0	0	27	27	0	75
log10	D115	0	HalfToEven	executed	0	0	66	66	0	0
log10	D115	28	HalfToEven	executed	0	0	77	77	0	28
log10	D115	57	HalfToEven	executed	0	0	77	77	0	57
log10	D115	86	HalfToEven	executed	0	0	64	64	0	86
log10	D115	114	HalfToEven	executed	0	0	26	26	0	114
log10	D153	0	HalfToEven	executed	0	0	63	63	0	0
log10	D153	38	HalfToEven	executed	0	0	73	73	0	38
log10	D153	76	HalfToEven	executed	0	0	73	73	0	76
log10	D153	114	HalfToEven	executed	0	0	70	70	0	114
log10	D153	152	HalfToEven	executed	0	0	23	23	0	152
log10	D230	0	HalfToEven	executed	0	0	97	97	0	0
log10	D230	57	HalfToEven	executed	0	0	124	124	0	57
log10	D230	115	HalfToEven	executed	0	0	124	124	0	115
log10	D230	172	HalfToEven	executed	0	0	124	124	0	172
log10	D230	229	HalfToEven	executed	0	0	57	57	0	229
log10	D307	0	HalfToEven	executed	0	0	58	58	0	0
log10	D307	76	HalfToEven	executed	0	0	64	64	0	76
log10	D307	153	HalfToEven	executed	0	0	64	64	0	153
log10	D307	230	HalfToEven	executed	0	0	64	64	0	230
log10	D307	306	HalfToEven	executed	0	0	11	11	0	306
log10	D462	0	HalfToEven	executed	0	0	97	97	0	0
log10	D462	115	HalfToEven	executed	0	0	124	124	0	115
log10	D462	231	HalfToEven	executed	0	0	124	124	0	231
log10	D462	346	HalfToEven	executed	0	0	124	124	0	346
log10	D462	461	HalfToEven	executed	0	0	58	58	0	461
log10	D616	0	HalfToEven	executed	0	0	97	97	0	0
log10	D616	154	HalfToEven	executed	0	0	124	124	0	154
log10	D616	308	HalfToEven	executed	0	0	124	124	0	308
log10	D616	462	HalfToEven	executed	0	0	124	124	0	462
log10	D616	615	HalfToEven	executed	0	0	64	64	0	615
log10	D924	0	HalfToEven	executed	0	0	97	97	0	0
log10	D924	231	HalfToEven	executed	0	0	124	124	0	231
log10	D924	462	HalfToEven	executed	0	0	124	124	0	462
log10	D924	693	HalfToEven	executed	0	0	124	124	0	693
log10	D924	923	HalfToEven	executed	0	0	66	66	0	923
log10	D1232	0	HalfToEven	executed	0	0	97	97	0	0
log10	D1232	308	HalfToEven	executed	0	0	124	124	0	308
log10	D1232	616	HalfToEven	executed	0	0	124	124	0	616
log10	D1232	924	HalfToEven	executed	0	0	124	124	0	924
log10	D1232	1231	HalfToEven	executed	0	0	62	62	0	1231
exp2	D18	0	HalfToEven	executed	0	0	55	55	0	0
exp2	D18	4	HalfToEven	executed	0	0	97	97	0	4
exp2	D18	9	HalfToEven	executed	0	0	89	89	0	9
exp2	D18	13	HalfToEven	executed	0	0	75	75	0	13
exp2	D18	17	HalfToEven	executed	0	0	32	32	0	17
exp2	D38	0	HalfToEven	executed	0	0	61	61	0	0
exp2	D38	9	HalfToEven	executed	0	0	99	99	0	9
exp2	D38	19	HalfToEven	executed	0	0	95	95	0	19
exp2	D38	28	HalfToEven	executed	0	0	83	83	0	28
exp2	D38	37	HalfToEven	executed	0	0	32	32	0	37
exp2	D57	0	HalfToEven	executed	0	0	63	63	0	0
exp2	D57	14	HalfToEven	executed	0	0	96	96	0	14
exp2	D57	28	HalfToEven	executed	0	0	94	94	0	28
exp2	D57	42	HalfToEven	executed	0	0	88	88	0	42
exp2	D57	56	HalfToEven	executed	0	0	23	23	0	56
exp2	D76	0	HalfToEven	executed	0	0	60	60	0	0
exp2	D76	19	HalfToEven	executed	0	0	88	88	0	19
exp2	D76	38	HalfToEven	executed	0	0	86	86	0	38
