function	width	scale	mode	passed	failed	na
atan	1232	1231	ZeroFiveUp	2770	0	2256
atan	1232	250	AwayFromZero	4990	0	36
atan	1232	250	Ceiling	4990	0	36
atan	1232	250	Floor	4990	0	36
atan	1232	250	HalfAwayFromZero	4990	0	36
atan	1232	250	HalfToEven	4990	0	36
atan	1232	250	HalfTowardZero	4990	0	36
atan	1232	250	Trunc	4990	0	36
atan	1232	250	ZeroFiveUp	4990	0	36
atan	1232	30	AwayFromZero	4748	0	278
atan	1232	30	Ceiling	4748	0	278
atan	1232	30	Floor	4748	0	278
atan	1232	30	HalfAwayFromZero	4748	0	278
atan	1232	30	HalfToEven	4748	0	278
atan	1232	30	HalfTowardZero	4748	0	278
atan	1232	30	Trunc	4748	0	278
atan	1232	30	ZeroFiveUp	4748	0	278
atan	1232	308	AwayFromZero	4990	0	36
atan	1232	308	Ceiling	4990	0	36
atan	1232	308	Floor	4990	0	36
atan	1232	308	HalfAwayFromZero	4990	0	36
atan	1232	308	HalfToEven	4990	0	36
atan	1232	308	HalfTowardZero	4990	0	36
atan	1232	308	Trunc	4990	0	36
atan	1232	308	ZeroFiveUp	4990	0	36
atan	1232	470	AwayFromZero	4920	0	106
atan	1232	470	Ceiling	4920	0	106
atan	1232	470	Floor	4920	0	106
atan	1232	470	HalfAwayFromZero	4920	0	106
atan	1232	470	HalfToEven	4920	0	106
atan	1232	470	HalfTowardZero	4920	0	106
atan	1232	470	Trunc	4920	0	106
atan	1232	470	ZeroFiveUp	4920	0	106
atan	1232	616	AwayFromZero	4884	0	142
atan	1232	616	Ceiling	4884	0	142
atan	1232	616	Floor	4884	0	142
atan	1232	616	HalfAwayFromZero	4884	0	142
atan	1232	616	HalfToEven	4884	0	142
atan	1232	616	HalfTowardZero	4884	0	142
atan	1232	616	Trunc	4884	0	142
atan	1232	616	ZeroFiveUp	4884	0	142
atan	1232	924	AwayFromZero	4674	0	352
atan	1232	924	Ceiling	4674	0	352
atan	1232	924	Floor	4674	0	352
atan	1232	924	HalfAwayFromZero	4674	0	352
atan	1232	924	HalfToEven	4674	0	352
atan	1232	924	HalfTowardZero	4674	0	352
atan	1232	924	Trunc	4674	0	352
atan	1232	924	ZeroFiveUp	4674	0	352
atan	153	0	AwayFromZero	1040	0	3986
atan	153	0	Ceiling	1040	0	3986
atan	153	0	Floor	1040	0	3986
atan	153	0	HalfAwayFromZero	1040	0	3986
atan	153	0	HalfToEven	1040	0	3986
atan	153	0	HalfTowardZero	1040	0	3986
atan	153	0	Trunc	1040	0	3986
atan	153	0	ZeroFiveUp	1040	0	3986
atan	153	114	AwayFromZero	3708	0	1318
atan	153	114	Ceiling	3708	0	1318
atan	153	114	Floor	3708	0	1318
atan	153	114	HalfAwayFromZero	3708	0	1318
atan	153	114	HalfToEven	3708	0	1318
atan	153	114	HalfTowardZero	3708	0	1318
atan	153	114	Trunc	3708	0	1318
atan	153	114	ZeroFiveUp	3708	0	1318
atan	153	152	AwayFromZero	2775	0	2251
atan	153	152	Ceiling	2775	0	2251
atan	153	152	Floor	2775	0	2251
atan	153	152	HalfAwayFromZero	2775	0	2251
atan	153	152	HalfToEven	2775	0	2251
atan	153	152	HalfTowardZero	2775	0	2251
atan	153	152	Trunc	2775	0	2251
atan	153	152	ZeroFiveUp	2775	0	2251
atan	153	38	AwayFromZero	4277	0	749
atan	153	38	Ceiling	4277	0	749
atan	153	38	Floor	4277	0	749
atan	153	38	HalfAwayFromZero	4277	0	749
atan	153	38	HalfToEven	4277	0	749
atan	153	38	HalfTowardZero	4277	0	749
atan	153	38	Trunc	4277	0	749
atan	153	38	ZeroFiveUp	4277	0	749
atan	153	76	AwayFromZero	4077	0	949
atan	153	76	Ceiling	4077	0	949
atan	153	76	Floor	4077	0	949
atan	153	76	HalfAwayFromZero	4077	0	949
atan	153	76	HalfToEven	4077	0	949
atan	153	76	HalfTowardZero	4077	0	949
atan	153	76	Trunc	4077	0	949
atan	153	76	ZeroFiveUp	4077	0	949
atan	18	0	AwayFromZero	119	0	4907
atan	18	0	Ceiling	119	0	4907
atan	18	0	Floor	119	0	4907
atan	18	0	HalfAwayFromZero	119	0	4907
atan	18	0	HalfToEven	119	0	4907
atan	18	0	HalfTowardZero	119	0	4907
atan	18	0	Trunc	119	0	4907
atan	18	0	ZeroFiveUp	119	0	4907
atan	18	13	AwayFromZero	522	0	4504
atan	18	13	Ceiling	522	0	4504
atan	18	13	Floor	522	0	4504
atan	18	13	HalfAwayFromZero	522	0	4504
atan	18	13	HalfToEven	522	0	4504
atan	18	13	HalfTowardZero	522	0	4504
atan	18	13	Trunc	522	0	4504
atan	18	13	ZeroFiveUp	522	0	4504
atan	18	17	AwayFromZero	664	0	4362
atan	18	17	Ceiling	664	0	4362
atan	18	17	Floor	664	0	4362
atan	18	17	HalfAwayFromZero	664	0	4362
atan	18	17	HalfToEven	664	0	4362
atan	18	17	HalfTowardZero	664	0	4362
atan	18	17	Trunc	664	0	4362
atan	18	17	ZeroFiveUp	664	0	4362
atan	18	3	AwayFromZero	118	0	4908
atan	18	3	Ceiling	118	0	4908
atan	18	3	Floor	118	0	4908
atan	18	3	HalfAwayFromZero	118	0	4908
atan	18	3	HalfToEven	118	0	4908
atan	18	3	HalfTowardZero	118	0	4908
atan	18	3	Trunc	118	0	4908
atan	18	3	ZeroFiveUp	118	0	4908
atan	18	4	AwayFromZero	254	0	4772
atan	18	4	Ceiling	254	0	4772
atan	18	4	Floor	254	0	4772
atan	18	4	HalfAwayFromZero	254	0	4772
atan	18	4	HalfToEven	254	0	4772
atan	18	4	HalfTowardZero	254	0	4772
atan	18	4	Trunc	254	0	4772
atan	18	4	ZeroFiveUp	254	0	4772
atan	18	9	AwayFromZero	416	0	4610
atan	18	9	Ceiling	416	0	4610
atan	18	9	Floor	416	0	4610
atan	18	9	HalfAwayFromZero	416	0	4610
atan	18	9	HalfToEven	416	0	4610
atan	18	9	HalfTowardZero	416	0	4610
atan	18	9	Trunc	416	0	4610
atan	18	9	ZeroFiveUp	416	0	4610
atan	230	0	AwayFromZero	1216	0	3810
atan	230	0	Ceiling	1216	0	3810
atan	230	0	Floor	1216	0	3810
atan	230	0	HalfAwayFromZero	1216	0	3810
atan	230	0	HalfToEven	1216	0	3810
atan	230	0	HalfTowardZero	1216	0	3810
atan	230	0	Trunc	1216	0	3810
atan	230	0	ZeroFiveUp	1216	0	3810
atan	230	115	AwayFromZero	4278	0	748
atan	230	115	Ceiling	4278	0	748
atan	230	115	Floor	4278	0	748
atan	230	115	HalfAwayFromZero	4278	0	748
atan	230	115	HalfToEven	4278	0	748
atan	230	115	HalfTowardZero	4278	0	748
atan	230	115	Trunc	4278	0	748
atan	230	115	ZeroFiveUp	4278	0	748
atan	230	172	AwayFromZero	3949	0	1077
atan	230	172	Ceiling	3949	0	1077
atan	230	172	Floor	3949	0	1077
atan	230	172	HalfAwayFromZero	3949	0	1077
atan	230	172	HalfToEven	3949	0	1077
atan	230	172	HalfTowardZero	3949	0	1077
atan	230	172	Trunc	3949	0	1077
atan	230	172	ZeroFiveUp	3949	0	1077
atan	230	229	AwayFromZero	2777	0	2249
atan	230	229	Ceiling	2777	0	2249
atan	230	229	Floor	2777	0	2249
atan	230	229	HalfAwayFromZero	2777	0	2249
atan	230	229	HalfToEven	2777	0	2249
atan	230	229	HalfTowardZero	2777	0	2249
atan	230	229	Trunc	2777	0	2249
atan	230	229	ZeroFiveUp	2777	0	2249
atan	230	30	AwayFromZero	4186	0	840
atan	230	30	Ceiling	4186	0	840
atan	230	30	Floor	4186	0	840
atan	230	30	HalfAwayFromZero	4186	0	840
atan	230	30	HalfToEven	4186	0	840
atan	230	30	HalfTowardZero	4186	0	840
atan	230	30	Trunc	4186	0	840
atan	230	30	ZeroFiveUp	4186	0	840
atan	230	57	AwayFromZero	4424	0	602
atan	230	57	Ceiling	4424	0	602
atan	230	57	Floor	4424	0	602
atan	230	57	HalfAwayFromZero	4424	0	602
atan	230	57	HalfToEven	4424	0	602
atan	230	57	HalfTowardZero	4424	0	602
atan	230	57	Trunc	4424	0	602
atan	230	57	ZeroFiveUp	4424	0	602
atan	307	0	AwayFromZero	1322	0	3704
atan	307	0	Ceiling	1322	0	3704
atan	307	0	Floor	1322	0	3704
atan	307	0	HalfAwayFromZero	1322	0	3704
atan	307	0	HalfToEven	1322	0	3704
atan	307	0	HalfTowardZero	1322	0	3704
atan	307	0	Trunc	1322	0	3704
atan	307	0	ZeroFiveUp	1322	0	3704
atan	307	120	AwayFromZero	4428	0	598
atan	307	120	Ceiling	4428	0	598
atan	307	120	Floor	4428	0	598
atan	307	120	HalfAwayFromZero	4428	0	598
atan	307	120	HalfToEven	4428	0	598
atan	307	120	HalfTowardZero	4428	0	598
atan	307	120	Trunc	4428	0	598
atan	307	120	ZeroFiveUp	4428	0	598
atan	307	153	AwayFromZero	4392	0	634
atan	307	153	Ceiling	4392	0	634
atan	307	153	Floor	4392	0	634
atan	307	153	HalfAwayFromZero	4392	0	634
atan	307	153	HalfToEven	4392	0	634
atan	307	153	HalfTowardZero	4392	0	634
atan	307	153	Trunc	4392	0	634
atan	307	153	ZeroFiveUp	4392	0	634
atan	307	230	AwayFromZero	4080	0	946
atan	307	230	Ceiling	4080	0	946
atan	307	230	Floor	4080	0	946
atan	307	230	HalfAwayFromZero	4080	0	946
atan	307	230	HalfToEven	4080	0	946
atan	307	230	HalfTowardZero	4080	0	946
atan	307	230	Trunc	4080	0	946
atan	307	230	ZeroFiveUp	4080	0	946
atan	307	290	AwayFromZero	3327	0	1699
atan	307	290	Ceiling	3327	0	1699
atan	307	290	Floor	3327	0	1699
atan	307	290	HalfAwayFromZero	3327	0	1699
atan	307	290	HalfToEven	3327	0	1699
atan	307	290	HalfTowardZero	3327	0	1699
atan	307	290	Trunc	3327	0	1699
atan	307	290	ZeroFiveUp	3327	0	1699
atan	307	30	AwayFromZero	4326	0	700
atan	307	30	Ceiling	4326	0	700
atan	307	30	Floor	4326	0	700
atan	307	30	HalfAwayFromZero	4326	0	700
atan	307	30	HalfToEven	4326	0	700
atan	307	30	HalfTowardZero	4326	0	700
atan	307	30	Trunc	4326	0	700
atan	307	30	ZeroFiveUp	4326	0	700
atan	307	306	AwayFromZero	2778	0	2248
atan	307	306	Ceiling	2778	0	2248
atan	307	306	Floor	2778	0	2248
atan	307	306	HalfAwayFromZero	2778	0	2248
atan	307	306	HalfToEven	2778	0	2248
atan	307	306	HalfTowardZero	2778	0	2248
atan	307	306	Trunc	2778	0	2248
atan	307	306	ZeroFiveUp	2778	0	2248
atan	307	50	AwayFromZero	4564	0	462
atan	307	50	Ceiling	4564	0	462
atan	307	50	Floor	4564	0	462
atan	307	50	HalfAwayFromZero	4564	0	462
atan	307	50	HalfToEven	4564	0	462
atan	307	50	HalfTowardZero	4564	0	462
atan	307	50	Trunc	4564	0	462
atan	307	50	ZeroFiveUp	4564	0	462
atan	307	70	AwayFromZero	4565	0	461
atan	307	70	Ceiling	4565	0	461
atan	307	70	Floor	4565	0	461
atan	307	70	HalfAwayFromZero	4565	0	461
atan	307	70	HalfToEven	4565	0	461
atan	307	70	HalfTowardZero	4565	0	461
atan	307	70	Trunc	4565	0	461
atan	307	70	ZeroFiveUp	4565	0	461
atan	307	76	AwayFromZero	4565	0	461
atan	307	76	Ceiling	4565	0	461
atan	307	76	Floor	4565	0	461
atan	307	76	HalfAwayFromZero	4565	0	461
atan	307	76	HalfToEven	4565	0	461
atan	307	76	HalfTowardZero	4565	0	461
atan	307	76	Trunc	4565	0	461
atan	307	76	ZeroFiveUp	4565	0	461
atan	38	0	AwayFromZero	348	0	4678
atan	38	0	Ceiling	348	0	4678
atan	38	0	Floor	348	0	4678
atan	38	0	HalfAwayFromZero	348	0	4678
atan	38	0	HalfToEven	348	0	4678
atan	38	0	HalfTowardZero	348	0	4678
atan	38	0	Trunc	348	0	4678
atan	38	0	ZeroFiveUp	348	0	4678
atan	38	10	AwayFromZero	769	0	4257
atan	38	10	Ceiling	769	0	4257
atan	38	10	Floor	769	0	4257
atan	38	10	HalfAwayFromZero	769	0	4257
atan	38	10	HalfToEven	769	0	4257
atan	38	10	HalfTowardZero	769	0	4257
atan	38	10	Trunc	769	0	4257
atan	38	10	ZeroFiveUp	769	0	4257
atan	38	12	AwayFromZero	743	0	4283
atan	38	12	Ceiling	743	0	4283
atan	38	12	Floor	743	0	4283
atan	38	12	HalfAwayFromZero	743	0	4283
atan	38	12	HalfToEven	743	0	4283
atan	38	12	HalfTowardZero	743	0	4283
atan	38	12	Trunc	743	0	4283
atan	38	12	ZeroFiveUp	743	0	4283
atan	38	17	AwayFromZero	1136	0	3890
atan	38	17	Ceiling	1136	0	3890
atan	38	17	Floor	1136	0	3890
atan	38	17	HalfAwayFromZero	1136	0	3890
atan	38	17	HalfToEven	1136	0	3890
atan	38	17	HalfTowardZero	1136	0	3890
atan	38	17	Trunc	1136	0	3890
atan	38	17	ZeroFiveUp	1136	0	3890
atan	38	18	AwayFromZero	1147	0	3879
atan	38	18	Ceiling	1147	0	3879
atan	38	18	Floor	1147	0	3879
atan	38	18	HalfAwayFromZero	1147	0	3879
atan	38	18	HalfToEven	1147	0	3879
atan	38	18	HalfTowardZero	1147	0	3879
atan	38	18	Trunc	1147	0	3879
atan	38	18	ZeroFiveUp	1147	0	3879
atan	38	19	AwayFromZero	1286	0	3740
atan	38	19	Ceiling	1286	0	3740
atan	38	19	Floor	1286	0	3740
atan	38	19	HalfAwayFromZero	1286	0	3740
atan	38	19	HalfToEven	1286	0	3740
atan	38	19	HalfTowardZero	1286	0	3740
atan	38	19	Trunc	1286	0	3740
atan	38	19	ZeroFiveUp	1286	0	3740
atan	38	2	AwayFromZero	352	0	4674
atan	38	2	Ceiling	352	0	4674
atan	38	2	Floor	352	0	4674
atan	38	2	HalfAwayFromZero	352	0	4674
atan	38	2	HalfToEven	352	0	4674
atan	38	2	HalfTowardZero	352	0	4674
atan	38	2	Trunc	352	0	4674
atan	38	2	ZeroFiveUp	352	0	4674
atan	38	28	AwayFromZero	2379	0	2647
atan	38	28	Ceiling	2379	0	2647
atan	38	28	Floor	2379	0	2647
atan	38	28	HalfAwayFromZero	2379	0	2647
atan	38	28	HalfToEven	2379	0	2647
atan	38	28	HalfTowardZero	2379	0	2647
atan	38	28	Trunc	2379	0	2647
atan	38	28	ZeroFiveUp	2379	0	2647
atan	38	37	AwayFromZero	2757	0	2269
atan	38	37	Ceiling	2757	0	2269
atan	38	37	Floor	2757	0	2269
atan	38	37	HalfAwayFromZero	2757	0	2269
atan	38	37	HalfToEven	2757	0	2269
atan	38	37	HalfTowardZero	2757	0	2269
atan	38	37	Trunc	2757	0	2269
atan	38	37	ZeroFiveUp	2757	0	2269
atan	38	6	AwayFromZero	518	0	4508
atan	38	6	Ceiling	518	0	4508
atan	38	6	Floor	518	0	4508
atan	38	6	HalfAwayFromZero	518	0	4508
atan	38	6	HalfToEven	518	0	4508
atan	38	6	HalfTowardZero	518	0	4508
atan	38	6	Trunc	518	0	4508
atan	38	6	ZeroFiveUp	518	0	4508
atan	38	9	AwayFromZero	740	0	4286
atan	38	9	Ceiling	740	0	4286
atan	38	9	Floor	740	0	4286
atan	38	9	HalfAwayFromZero	740	0	4286
atan	38	9	HalfToEven	740	0	4286
atan	38	9	HalfTowardZero	740	0	4286
atan	38	9	Trunc	740	0	4286
atan	38	9	ZeroFiveUp	740	0	4286
atan	462	0	AwayFromZero	1462	0	3564
atan	462	0	Ceiling	1462	0	3564
atan	462	0	Floor	1462	0	3564
atan	462	0	HalfAwayFromZero	1462	0	3564
atan	462	0	HalfToEven	1462	0	3564
atan	462	0	HalfTowardZero	1462	0	3564
atan	462	0	Trunc	1462	0	3564
atan	462	0	ZeroFiveUp	1462	0	3564
atan	462	100	AwayFromZero	4707	0	319
atan	462	100	Ceiling	4707	0	319
atan	462	100	Floor	4707	0	319
atan	462	100	HalfAwayFromZero	4707	0	319
atan	462	100	HalfToEven	4707	0	319
atan	462	100	HalfTowardZero	4707	0	319
atan	462	100	Trunc	4707	0	319
atan	462	100	ZeroFiveUp	4707	0	319
atan	462	115	AwayFromZero	4707	0	319
atan	462	115	Ceiling	4707	0	319
atan	462	115	Floor	4707	0	319
atan	462	115	HalfAwayFromZero	4707	0	319
atan	462	115	HalfToEven	4707	0	319
atan	462	115	HalfTowardZero	4707	0	319
atan	462	115	Trunc	4707	0	319
atan	462	115	ZeroFiveUp	4707	0	319
atan	462	180	AwayFromZero	4568	0	458
atan	462	180	Ceiling	4568	0	458
atan	462	180	Floor	4568	0	458
atan	462	180	HalfAwayFromZero	4568	0	458
atan	462	180	HalfToEven	4568	0	458
atan	462	180	HalfTowardZero	4568	0	458
atan	462	180	Trunc	4568	0	458
atan	462	180	ZeroFiveUp	4568	0	458
atan	462	231	AwayFromZero	4568	0	458
atan	462	231	Ceiling	4568	0	458
atan	462	231	Floor	4568	0	458
atan	462	231	HalfAwayFromZero	4568	0	458
atan	462	231	HalfToEven	4568	0	458
atan	462	231	HalfTowardZero	4568	0	458
atan	462	231	Trunc	4568	0	458
atan	462	231	ZeroFiveUp	4568	0	458
atan	462	30	AwayFromZero	4468	0	558
atan	462	30	Ceiling	4468	0	558
atan	462	30	Floor	4468	0	558
atan	462	30	HalfAwayFromZero	4468	0	558
atan	462	30	HalfToEven	4468	0	558
atan	462	30	HalfTowardZero	4468	0	558
atan	462	30	Trunc	4468	0	558
atan	462	30	ZeroFiveUp	4468	0	558
atan	462	346	AwayFromZero	4281	0	745
atan	462	346	Ceiling	4281	0	745
atan	462	346	Floor	4281	0	745
atan	462	346	HalfAwayFromZero	4281	0	745
atan	462	346	HalfToEven	4281	0	745
atan	462	346	HalfTowardZero	4281	0	745
atan	462	346	Trunc	4281	0	745
atan	462	346	ZeroFiveUp	4281	0	745
atan	462	461	AwayFromZero	2762	0	2264
atan	462	461	Ceiling	2762	0	2264
atan	462	461	Floor	2762	0	2264
atan	462	461	HalfAwayFromZero	2762	0	2264
atan	462	461	HalfToEven	2762	0	2264
atan	462	461	HalfTowardZero	2762	0	2264
atan	462	461	Trunc	2762	0	2264
atan	462	461	ZeroFiveUp	2762	0	2264
atan	57	0	AwayFromZero	597	0	4429
atan	57	0	Ceiling	597	0	4429
atan	57	0	Floor	597	0	4429
atan	57	0	HalfAwayFromZero	597	0	4429
atan	57	0	HalfToEven	597	0	4429
atan	57	0	HalfTowardZero	597	0	4429
atan	57	0	Trunc	597	0	4429
atan	57	0	ZeroFiveUp	597	0	4429
atan	57	14	AwayFromZero	1344	0	3682
atan	57	14	Ceiling	1344	0	3682
atan	57	14	Floor	1344	0	3682
atan	57	14	HalfAwayFromZero	1344	0	3682
atan	57	14	HalfToEven	1344	0	3682
atan	57	14	HalfTowardZero	1344	0	3682
atan	57	14	Trunc	1344	0	3682
atan	57	14	ZeroFiveUp	1344	0	3682
atan	57	20	AwayFromZero	1677	0	3349
atan	57	20	Ceiling	1677	0	3349
atan	57	20	Floor	1677	0	3349
atan	57	20	HalfAwayFromZero	1677	0	3349
atan	57	20	HalfToEven	1677	0	3349
atan	57	20	HalfTowardZero	1677	0	3349
atan	57	20	Trunc	1677	0	3349
atan	57	20	ZeroFiveUp	1677	0	3349
atan	57	28	AwayFromZero	2874	0	2152
atan	57	28	Ceiling	2874	0	2152
atan	57	28	Floor	2874	0	2152
atan	57	28	HalfAwayFromZero	2874	0	2152
atan	57	28	HalfToEven	2874	0	2152
atan	57	28	HalfTowardZero	2874	0	2152
atan	57	28	Trunc	2874	0	2152
atan	57	28	ZeroFiveUp	2874	0	2152
atan	57	30	AwayFromZero	3242	0	1784
atan	57	30	Ceiling	3242	0	1784
atan	57	30	Floor	3242	0	1784
atan	57	30	HalfAwayFromZero	3242	0	1784
atan	57	30	HalfToEven	3242	0	1784
atan	57	30	HalfTowardZero	3242	0	1784
atan	57	30	Trunc	3242	0	1784
atan	57	30	ZeroFiveUp	3242	0	1784
atan	57	42	AwayFromZero	3230	0	1796
atan	57	42	Ceiling	3230	0	1796
atan	57	42	Floor	3230	0	1796
atan	57	42	HalfAwayFromZero	3230	0	1796
atan	57	42	HalfToEven	3230	0	1796
atan	57	42	HalfTowardZero	3230	0	1796
atan	57	42	Trunc	3230	0	1796
atan	57	42	ZeroFiveUp	3230	0	1796
atan	57	56	AwayFromZero	2762	0	2264
atan	57	56	Ceiling	2762	0	2264
atan	57	56	Floor	2762	0	2264
atan	57	56	HalfAwayFromZero	2762	0	2264
atan	57	56	HalfToEven	2762	0	2264
atan	57	56	HalfTowardZero	2762	0	2264
atan	57	56	Trunc	2762	0	2264
atan	57	56	ZeroFiveUp	2762	0	2264
atan	616	0	AwayFromZero	1532	0	3494
atan	616	0	Ceiling	1532	0	3494
atan	616	0	Floor	1532	0	3494
atan	616	0	HalfAwayFromZero	1532	0	3494
atan	616	0	HalfToEven	1532	0	3494
atan	616	0	HalfTowardZero	1532	0	3494
atan	616	0	Trunc	1532	0	3494
atan	616	0	ZeroFiveUp	1532	0	3494
atan	616	130	AwayFromZero	4814	0	212
atan	616	130	Ceiling	4814	0	212
atan	616	130	Floor	4814	0	212
atan	616	130	HalfAwayFromZero	4814	0	212
atan	616	130	HalfToEven	4814	0	212
atan	616	130	HalfTowardZero	4814	0	212
atan	616	130	Trunc	4814	0	212
atan	616	130	ZeroFiveUp	4814	0	212
atan	616	154	AwayFromZero	4814	0	212
atan	616	154	Ceiling	4814	0	212
atan	616	154	Floor	4814	0	212
atan	616	154	HalfAwayFromZero	4814	0	212
atan	616	154	HalfToEven	4814	0	212
atan	616	154	HalfTowardZero	4814	0	212
atan	616	154	Trunc	4814	0	212
atan	616	154	ZeroFiveUp	4814	0	212
atan	616	240	AwayFromZero	4710	0	316
atan	616	240	Ceiling	4710	0	316
atan	616	240	Floor	4710	0	316
atan	616	240	HalfAwayFromZero	4710	0	316
atan	616	240	HalfToEven	4710	0	316
atan	616	240	HalfTowardZero	4710	0	316
atan	616	240	Trunc	4710	0	316
atan	616	240	ZeroFiveUp	4710	0	316
atan	616	30	AwayFromZero	4572	0	454
atan	616	30	Ceiling	4572	0	454
atan	616	30	Floor	4572	0	454
atan	616	30	HalfAwayFromZero	4572	0	454
atan	616	30	HalfToEven	4572	0	454
atan	616	30	HalfTowardZero	4572	0	454
atan	616	30	Trunc	4572	0	454
atan	616	30	ZeroFiveUp	4572	0	454
atan	616	308	AwayFromZero	4674	0	352
atan	616	308	Ceiling	4674	0	352
atan	616	308	Floor	4674	0	352
atan	616	308	HalfAwayFromZero	4674	0	352
atan	616	308	HalfToEven	4674	0	352
atan	616	308	HalfTowardZero	4674	0	352
atan	616	308	Trunc	4674	0	352
atan	616	308	ZeroFiveUp	4674	0	352
atan	616	462	AwayFromZero	4392	0	634
atan	616	462	Ceiling	4392	0	634
atan	616	462	Floor	4392	0	634
atan	616	462	HalfAwayFromZero	4392	0	634
atan	616	462	HalfToEven	4392	0	634
atan	616	462	HalfTowardZero	4392	0	634
atan	616	462	Trunc	4392	0	634
atan	616	462	ZeroFiveUp	4392	0	634
atan	616	590	AwayFromZero	3437	0	1589
atan	616	590	Ceiling	3437	0	1589
atan	616	590	Floor	3437	0	1589
atan	616	590	HalfAwayFromZero	3437	0	1589
atan	616	590	HalfToEven	3437	0	1589
atan	616	590	HalfTowardZero	3437	0	1589
atan	616	590	Trunc	3437	0	1589
atan	616	590	ZeroFiveUp	3437	0	1589
atan	616	615	AwayFromZero	2762	0	2264
atan	616	615	Ceiling	2762	0	2264
atan	616	615	Floor	2762	0	2264
atan	616	615	HalfAwayFromZero	2762	0	2264
atan	616	615	HalfToEven	2762	0	2264
atan	616	615	HalfTowardZero	2762	0	2264
atan	616	615	Trunc	2762	0	2264
atan	616	615	ZeroFiveUp	2762	0	2264
atan	76	0	AwayFromZero	728	0	4298
atan	76	0	Ceiling	728	0	4298
atan	76	0	Floor	728	0	4298
atan	76	0	HalfAwayFromZero	728	0	4298
atan	76	0	HalfToEven	728	0	4298
atan	76	0	HalfTowardZero	728	0	4298
atan	76	0	Trunc	728	0	4298
atan	76	0	ZeroFiveUp	728	0	4298
atan	76	18	AwayFromZero	1767	0	3259
atan	76	18	Ceiling	1767	0	3259
atan	76	18	Floor	1767	0	3259
atan	76	18	HalfAwayFromZero	1767	0	3259
atan	76	18	HalfToEven	1767	0	3259
atan	76	18	HalfTowardZero	1767	0	3259
atan	76	18	Trunc	1767	0	3259
atan	76	18	ZeroFiveUp	1767	0	3259
atan	76	19	AwayFromZero	1907	0	3119
atan	76	19	Ceiling	1907	0	3119
atan	76	19	Floor	1907	0	3119
atan	76	19	HalfAwayFromZero	1907	0	3119
atan	76	19	HalfToEven	1907	0	3119
atan	76	19	HalfTowardZero	1907	0	3119
atan	76	19	Trunc	1907	0	3119
atan	76	19	ZeroFiveUp	1907	0	3119
atan	76	38	AwayFromZero	3702	0	1324
atan	76	38	Ceiling	3702	0	1324
atan	76	38	Floor	3702	0	1324
atan	76	38	HalfAwayFromZero	3702	0	1324
atan	76	38	HalfToEven	3702	0	1324
atan	76	38	HalfTowardZero	3702	0	1324
atan	76	38	Trunc	3702	0	1324
atan	76	38	ZeroFiveUp	3702	0	1324
atan	76	40	AwayFromZero	3665	0	1361
atan	76	40	Ceiling	3665	0	1361
atan	76	40	Floor	3665	0	1361
atan	76	40	HalfAwayFromZero	3665	0	1361
atan	76	40	HalfToEven	3665	0	1361
atan	76	40	HalfTowardZero	3665	0	1361
atan	76	40	Trunc	3665	0	1361
atan	76	40	ZeroFiveUp	3665	0	1361
atan	76	57	AwayFromZero	3325	0	1701
atan	76	57	Ceiling	3325	0	1701
atan	76	57	Floor	3325	0	1701
atan	76	57	HalfAwayFromZero	3325	0	1701
atan	76	57	HalfToEven	3325	0	1701
atan	76	57	HalfTowardZero	3325	0	1701
atan	76	57	Trunc	3325	0	1701
atan	76	57	ZeroFiveUp	3325	0	1701
atan	76	75	AwayFromZero	2769	0	2257
atan	76	75	Ceiling	2769	0	2257
atan	76	75	Floor	2769	0	2257
atan	76	75	HalfAwayFromZero	2769	0	2257
atan	76	75	HalfToEven	2769	0	2257
atan	76	75	HalfTowardZero	2769	0	2257
atan	76	75	Trunc	2769	0	2257
atan	76	75	ZeroFiveUp	2769	0	2257
atan	924	0	AwayFromZero	1638	0	3388
atan	924	0	Ceiling	1638	0	3388
atan	924	0	Floor	1638	0	3388
atan	924	0	HalfAwayFromZero	1638	0	3388
atan	924	0	HalfToEven	1638	0	3388
atan	924	0	HalfTowardZero	1638	0	3388
atan	924	0	Trunc	1638	0	3388
atan	924	0	ZeroFiveUp	1638	0	3388
atan	924	180	AwayFromZero	4920	0	106
atan	924	180	Ceiling	4920	0	106
atan	924	180	Floor	4920	0	106
atan	924	180	HalfAwayFromZero	4920	0	106
atan	924	180	HalfToEven	4920	0	106
atan	924	180	HalfTowardZero	4920	0	106
atan	924	180	Trunc	4920	0	106
atan	924	180	ZeroFiveUp	4920	0	106
atan	924	231	AwayFromZero	4920	0	106
atan	924	231	Ceiling	4920	0	106
atan	924	231	Floor	4920	0	106
atan	924	231	HalfAwayFromZero	4920	0	106
atan	924	231	HalfToEven	4920	0	106
atan	924	231	HalfTowardZero	4920	0	106
atan	924	231	Trunc	4920	0	106
atan	924	231	ZeroFiveUp	4920	0	106
atan	924	30	AwayFromZero	4678	0	348
atan	924	30	Ceiling	4678	0	348
atan	924	30	Floor	4678	0	348
atan	924	30	HalfAwayFromZero	4678	0	348
atan	924	30	HalfToEven	4678	0	348
atan	924	30	HalfTowardZero	4678	0	348
atan	924	30	Trunc	4678	0	348
atan	924	30	ZeroFiveUp	4678	0	348
atan	924	350	AwayFromZero	4814	0	212
atan	924	350	Ceiling	4814	0	212
atan	924	350	Floor	4814	0	212
